"def","county","geotypv","geotype","COUNTYFI_1","strata","ind","ind_strt","metric","value","climReg"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Sacramento",6067,"CO","06067","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","San Benito",6069,"CO","06069","none","pm","pm_none","numratr",NA,"Central Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","San Bernardino",6071,"CO","06071","none","pm","pm_none","numratr",NA,"Desert"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","San Diego",6073,"CO","06073","none","pm","pm_none","numratr",NA,"South Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","San Francisco",6075,"CO","06075","none","pm","pm_none","numratr",NA,"Bay Area"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","San Joaquin",6077,"CO","06077","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","San Luis Obispo",6079,"CO","06079","none","pm","pm_none","numratr",NA,"Central Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","San Mateo",6081,"CO","06081","none","pm","pm_none","numratr",NA,"Bay Area"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Santa Barbara",6083,"CO","06083","none","pm","pm_none","numratr",NA,"Central Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Santa Clara",6085,"CO","06085","none","pm","pm_none","numratr",NA,"Bay Area"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Santa Cruz",6087,"CO","06087","none","pm","pm_none","numratr",NA,"Central Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Shasta",6089,"CO","06089","none","pm","pm_none","numratr",NA,"North"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Sierra",6091,"CO","06091","none","pm","pm_none","numratr",NA,"North Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Siskiyou",6093,"CO","06093","none","pm","pm_none","numratr",NA,"North"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Solano",6095,"CO","06095","none","pm","pm_none","numratr",NA,"Bay Area"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Sonoma",6097,"CO","06097","none","pm","pm_none","numratr",NA,"Bay Area"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Stanislaus",6099,"CO","06099","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Sutter",6101,"CO","06101","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Tehama",6103,"CO","06103","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Trinity",6105,"CO","06105","none","pm","pm_none","numratr",NA,"North"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Tulare",6107,"CO","06107","none","pm","pm_none","numratr",NA,"Southern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Tuolumne",6109,"CO","06109","none","pm","pm_none","numratr",NA,"North Sierra"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Ventura",6111,"CO","06111","none","pm","pm_none","numratr",NA,"South Coast"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Yolo",6113,"CO","06113","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Annual Mean Ambient Concentration of Fine Particulate Matter (PM2.5)","Yuba",6115,"CO","06115","none","pm","pm_none","numratr",NA,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Alameda",6001,"CO","06001","Child","poverty","poverty_Child","numratr",48804.192,"Bay Area"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Alpine",6003,"CO","06003","Child","poverty","poverty_Child","numratr",48804.192,"Southeast Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Amador",6005,"CO","06005","Child","poverty","poverty_Child","numratr",48804.192,"North Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Butte",6007,"CO","06007","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Calaveras",6009,"CO","06009","Child","poverty","poverty_Child","numratr",48804.192,"North Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Colusa",6011,"CO","06011","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Contra Costa",6013,"CO","06013","Child","poverty","poverty_Child","numratr",48804.192,"Bay Area"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Del Norte",6015,"CO","06015","Child","poverty","poverty_Child","numratr",48804.192,"North Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","El Dorado",6017,"CO","06017","Child","poverty","poverty_Child","numratr",48804.192,"North Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Fresno",6019,"CO","06019","Child","poverty","poverty_Child","numratr",48804.192,"Southern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Glenn",6021,"CO","06021","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Humboldt",6023,"CO","06023","Child","poverty","poverty_Child","numratr",48804.192,"North Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Imperial",6025,"CO","06025","Child","poverty","poverty_Child","numratr",48804.192,"Desert"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Inyo",6027,"CO","06027","Child","poverty","poverty_Child","numratr",48804.192,"Southeast Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Kern",6029,"CO","06029","Child","poverty","poverty_Child","numratr",48804.192,"Southern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Kings",6031,"CO","06031","Child","poverty","poverty_Child","numratr",48804.192,"Southern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Lake",6033,"CO","06033","Child","poverty","poverty_Child","numratr",48804.192,"North Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Lassen",6035,"CO","06035","Child","poverty","poverty_Child","numratr",48804.192,"North"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Los Angeles",6037,"CO","06037","Child","poverty","poverty_Child","numratr",48804.192,"South Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Madera",6039,"CO","06039","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Marin",6041,"CO","06041","Child","poverty","poverty_Child","numratr",48804.192,"Bay Area"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Mariposa",6043,"CO","06043","Child","poverty","poverty_Child","numratr",48804.192,"North Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Mendocino",6045,"CO","06045","Child","poverty","poverty_Child","numratr",48804.192,"North Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Merced",6047,"CO","06047","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Modoc",6049,"CO","06049","Child","poverty","poverty_Child","numratr",48804.192,"North"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Mono",6051,"CO","06051","Child","poverty","poverty_Child","numratr",48804.192,"Southeast Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Monterey",6053,"CO","06053","Child","poverty","poverty_Child","numratr",48804.192,"Central Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Napa",6055,"CO","06055","Child","poverty","poverty_Child","numratr",48804.192,"Bay Area"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Nevada",6057,"CO","06057","Child","poverty","poverty_Child","numratr",48804.192,"North Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Orange",6059,"CO","06059","Child","poverty","poverty_Child","numratr",48804.192,"South Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Placer",6061,"CO","06061","Child","poverty","poverty_Child","numratr",48804.192,"North Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Plumas",6063,"CO","06063","Child","poverty","poverty_Child","numratr",48804.192,"North Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Riverside",6065,"CO","06065","Child","poverty","poverty_Child","numratr",48804.192,"Desert"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Sacramento",6067,"CO","06067","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","San Benito",6069,"CO","06069","Child","poverty","poverty_Child","numratr",48804.192,"Central Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","San Bernardino",6071,"CO","06071","Child","poverty","poverty_Child","numratr",48804.192,"Desert"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","San Diego",6073,"CO","06073","Child","poverty","poverty_Child","numratr",48804.192,"South Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","San Francisco",6075,"CO","06075","Child","poverty","poverty_Child","numratr",48804.192,"Bay Area"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","San Joaquin",6077,"CO","06077","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","San Luis Obispo",6079,"CO","06079","Child","poverty","poverty_Child","numratr",48804.192,"Central Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","San Mateo",6081,"CO","06081","Child","poverty","poverty_Child","numratr",48804.192,"Bay Area"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Santa Barbara",6083,"CO","06083","Child","poverty","poverty_Child","numratr",48804.192,"Central Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Santa Clara",6085,"CO","06085","Child","poverty","poverty_Child","numratr",48804.192,"Bay Area"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Santa Cruz",6087,"CO","06087","Child","poverty","poverty_Child","numratr",48804.192,"Central Coast"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Shasta",6089,"CO","06089","Child","poverty","poverty_Child","numratr",48804.192,"North"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Sierra",6091,"CO","06091","Child","poverty","poverty_Child","numratr",48804.192,"North Sierra"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Siskiyou",6093,"CO","06093","Child","poverty","poverty_Child","numratr",48804.192,"North"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Solano",6095,"CO","06095","Child","poverty","poverty_Child","numratr",48804.192,"Bay Area"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Sonoma",6097,"CO","06097","Child","poverty","poverty_Child","numratr",48804.192,"Bay Area"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Stanislaus",6099,"CO","06099","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Sutter",6101,"CO","06101","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
"Overall, concentrated, and child (0 to 18 years of age) poverty rate","Tehama",6103,"CO","06103","Child","poverty","poverty_Child","numratr",48804.192,"Northern Central Valley"
